timestamp,type,detail
1781099154.761532,FSA,[FSA] Rule violation: Braking->Braking
1781099154.815341,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43951162695884705, IDS2=0.10678964108228683)"
1781099154.815341,FSA,[FSA] Rule violation: Braking->Braking
1781099154.867895,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44223445653915405, IDS2=0.10678964108228683)"
1781099154.867895,FSA,[FSA] Rule violation: Braking->Braking
1781099154.891971,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44626584649086, IDS2=0.10678964108228683)"
1781099154.891971,FSA,[FSA] Rule violation: Braking->Braking
1781099154.924266,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4391949772834778, IDS2=0.10678964108228683)"
1781099154.924266,FSA,[FSA] Rule violation: Braking->Braking
1781099154.955479,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43905431032180786, IDS2=0.10678964108228683)"
1781099154.955479,FSA,[FSA] Rule violation: Braking->Braking
1781099154.980891,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4387665390968323, IDS2=0.10678964108228683)"
1781099154.980891,FSA,[FSA] Rule violation: Braking->Braking
1781099154.995434,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43808507919311523, IDS2=0.10678964108228683)"
1781099154.995434,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099154.995434,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099154.995434,FSA,[FSA] Rule violation: Braking->Braking
1781099155.014535,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43411436676979065, IDS2=0.10678964108228683)"
1781099155.014535,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.014535,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.014535,FSA,[FSA] Rule violation: Braking->Braking
1781099155.059503,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4313158392906189, IDS2=0.10678964108228683)"
1781099155.059503,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.059503,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.059503,FSA,[FSA] Rule violation: Braking->Braking
1781099155.097646,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43765249848365784, IDS2=0.10678964108228683)"
1781099155.097646,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.097646,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.097646,FSA,[FSA] Rule violation: Braking->Braking
1781099155.153952,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43652597069740295, IDS2=0.10678964108228683)"
1781099155.153952,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.153952,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.153952,FSA,[FSA] Rule violation: Braking->Braking
1781099155.194483,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44297805428504944, IDS2=0.10678964108228683)"
1781099155.194483,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.194483,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.194483,FSA,[FSA] Rule violation: Braking->Braking
1781099155.225399,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44230347871780396, IDS2=0.10678964108228683)"
1781099155.225399,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.225399,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.225399,FSA,[FSA] Rule violation: Braking->Braking
1781099155.260169,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43939217925071716, IDS2=0.10678964108228683)"
1781099155.260169,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.260169,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.260169,FSA,[FSA] Rule violation: Braking->Braking
1781099155.295904,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4391464293003082, IDS2=0.10678964108228683)"
1781099155.295904,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.295904,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.295904,FSA,[FSA] Rule violation: Braking->Braking
1781099155.344417,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43785446882247925, IDS2=0.10678964108228683)"
1781099155.344417,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.344417,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.344417,FSA,[FSA] Rule violation: Braking->Braking
1781099155.360314,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44421833753585815, IDS2=0.10678964108228683)"
1781099155.360314,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.360314,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.360314,FSA,[FSA] Rule violation: Braking->Braking
1781099155.392431,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4356849789619446, IDS2=0.10678964108228683)"
1781099155.392431,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.392431,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.392431,FSA,[FSA] Rule violation: Braking->Braking
1781099155.434374,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4363499581813812, IDS2=0.10678964108228683)"
1781099155.434374,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.434374,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.434374,FSA,[FSA] Rule violation: Braking->Braking
1781099155.467111,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43964654207229614, IDS2=0.10678964108228683)"
1781099155.467111,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.467111,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.467111,FSA,[FSA] Rule violation: Braking->Braking
1781099155.498691,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4385705590248108, IDS2=0.10678964108228683)"
1781099155.498691,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.498691,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.498691,FSA,[FSA] Rule violation: Braking->Braking
1781099155.507212,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4405481815338135, IDS2=0.10678964108228683)"
1781099155.507212,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.507212,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.507212,FSA,[FSA] Rule violation: Braking->Braking
1781099155.536218,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43241700530052185, IDS2=0.10678964108228683)"
1781099155.536218,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.536218,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.536218,FSA,[FSA] Rule violation: Braking->Braking
1781099155.586268,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4331706166267395, IDS2=0.10678964108228683)"
1781099155.586268,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.586268,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.586268,FSA,[FSA] Rule violation: Braking->Braking
1781099155.605684,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4417027533054352, IDS2=0.10678964108228683)"
1781099155.605684,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.605684,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.605684,FSA,[FSA] Rule violation: Braking->Braking
1781099155.631511,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4359287619590759, IDS2=0.10678964108228683)"
1781099155.631511,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.631511,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.631511,FSA,[FSA] Rule violation: Braking->Braking
1781099155.673143,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4345373213291168, IDS2=0.10678964108228683)"
1781099155.673143,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.673143,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.673143,FSA,[FSA] Rule violation: Braking->Braking
1781099155.689144,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4406300187110901, IDS2=0.10678964108228683)"
1781099155.689144,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.689144,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.689144,FSA,[FSA] Rule violation: Braking->Braking
1781099155.723642,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4338046908378601, IDS2=0.10678964108228683)"
1781099155.723642,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.723642,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.723642,FSA,[FSA] Rule violation: Braking->Braking
1781099155.757429,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43676671385765076, IDS2=0.10678964108228683)"
1781099155.757429,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.757429,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.757429,FSA,[FSA] Rule violation: Braking->Braking
1781099155.780824,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43837323784828186, IDS2=0.10678964108228683)"
1781099155.780824,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.780824,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.780824,FSA,[FSA] Rule violation: Braking->Braking
1781099155.811113,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4355791509151459, IDS2=0.10678964108228683)"
1781099155.811113,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.811113,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.811113,FSA,[FSA] Rule violation: Braking->Braking
1781099155.842310,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43642473220825195, IDS2=0.10678964108228683)"
1781099155.842310,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.842310,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.842310,FSA,[FSA] Rule violation: Braking->Braking
1781099155.872513,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4369316101074219, IDS2=0.10678964108228683)"
1781099155.872513,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.872513,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.872513,FSA,[FSA] Rule violation: Braking->Braking
1781099155.926284,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43472379446029663, IDS2=0.10678964108228683)"
1781099155.926284,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.926284,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.926284,FSA,[FSA] Rule violation: Braking->Braking
1781099155.951568,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4431232810020447, IDS2=0.10678964108228683)"
1781099155.951568,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.951568,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.951568,FSA,[FSA] Rule violation: Braking->Braking
1781099155.999876,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43621620535850525, IDS2=0.10678964108228683)"
1781099155.999876,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099155.999876,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099155.999876,FSA,[FSA] Rule violation: Braking->Braking
1781099156.029199,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.442284494638443, IDS2=0.10678964108228683)"
1781099156.029199,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.029199,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.029199,FSA,[FSA] Rule violation: Braking->Braking
1781099156.061234,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43871793150901794, IDS2=0.10678964108228683)"
1781099156.061234,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.061234,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.061234,FSA,[FSA] Rule violation: Braking->Braking
1781099156.105731,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43722638487815857, IDS2=0.10678964108228683)"
1781099156.105731,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.105731,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.105731,FSA,[FSA] Rule violation: Braking->Braking
1781099156.151459,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4396824240684509, IDS2=0.10678964108228683)"
1781099156.151459,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.151459,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.151459,FSA,[FSA] Rule violation: Braking->Braking
1781099156.172603,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44348326325416565, IDS2=0.10678964108228683)"
1781099156.172603,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.172603,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.172603,FSA,[FSA] Rule violation: Braking->Braking
1781099156.236312,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43422994017601013, IDS2=0.10678964108228683)"
1781099156.236312,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.236312,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.236312,FSA,[FSA] Rule violation: Braking->Braking
1781099156.261181,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4461649954319, IDS2=0.10678964108228683)"
1781099156.261181,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.261181,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.261181,FSA,[FSA] Rule violation: Braking->Braking
1781099156.307123,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43749722838401794, IDS2=0.10678964108228683)"
1781099156.307123,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.307123,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.307123,FSA,[FSA] Rule violation: Braking->Braking
1781099156.344120,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4415512979030609, IDS2=0.10678964108228683)"
1781099156.344120,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.344120,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.344120,FSA,[FSA] Rule violation: Braking->Braking
1781099156.367302,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44160374999046326, IDS2=0.10678964108228683)"
1781099156.367302,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.367302,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.367302,FSA,[FSA] Rule violation: Braking->Braking
1781099156.417894,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43527764081954956, IDS2=0.10678964108228683)"
1781099156.417894,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.417894,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.417894,FSA,[FSA] Rule violation: Braking->Braking
1781099156.457608,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44129619002342224, IDS2=0.10678964108228683)"
1781099156.457608,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.457608,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.457608,FSA,[FSA] Rule violation: Braking->Braking
1781099156.493957,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4406766891479492, IDS2=0.10678964108228683)"
1781099156.493957,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.493957,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.493957,FSA,[FSA] Rule violation: Braking->Braking
1781099156.512261,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44181814789772034, IDS2=0.10678964108228683)"
1781099156.512261,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.512261,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.512261,FSA,[FSA] Rule violation: Braking->Braking
1781099156.557041,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4344397485256195, IDS2=0.10678964108228683)"
1781099156.557041,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.557041,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.557041,FSA,[FSA] Rule violation: Braking->Braking
1781099156.602058,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4388667047023773, IDS2=0.10678964108228683)"
1781099156.602058,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.602058,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.602058,FSA,[FSA] Rule violation: Braking->Braking
1781099156.623139,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44270390272140503, IDS2=0.10678964108228683)"
1781099156.623139,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.623139,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.623139,FSA,[FSA] Rule violation: Braking->Braking
1781099156.635366,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4387153089046478, IDS2=0.10678964108228683)"
1781099156.635366,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.635366,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.635366,FSA,[FSA] Rule violation: Braking->Braking
1781099156.675969,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4319702982902527, IDS2=0.10678964108228683)"
1781099156.675969,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.675969,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.675969,FSA,[FSA] Rule violation: Braking->Braking
1781099156.707585,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43777355551719666, IDS2=0.10678964108228683)"
1781099156.707585,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.707585,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.707585,FSA,[FSA] Rule violation: Braking->Braking
1781099156.727803,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43832048773765564, IDS2=0.10678964108228683)"
1781099156.727803,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099156.727803,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099156.727803,FSA,[FSA] Rule violation: Braking->Braking
1781099177.798179,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.5399556159973145, IDS2=0.22503289580345154)"
1781099177.798179,Signal Logic,"[SignalLogic]Speed jump: prev=28, curr=1617, Δ=1589"
1781099177.798179,FSA,[FSA] Rule violation: Braking->Conflict
1781099177.830254,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.6192853450775146, IDS2=0.25370824337005615)"
1781099177.830254,FSA,[FSA] Rule violation: Conflict->Conflict
1781099177.863344,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.5161932110786438, IDS2=0.2624645531177521)"
1781099177.863344,FSA,[FSA] Rule violation: Conflict->Conflict
1781099177.889945,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4779433608055115, IDS2=0.2573980689048767)"
1781099177.889945,FSA,[FSA] Rule violation: Conflict->Conflict
1781099177.920970,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.45990341901779175, IDS2=0.25249025225639343)"
1781099177.920970,FSA,[FSA] Rule violation: Conflict->Conflict
1781099177.941797,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.45056265592575073, IDS2=0.24991092085838318)"
1781099177.941797,FSA,[FSA] Rule violation: Conflict->Conflict
1781099177.965333,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4418020248413086, IDS2=0.24882806837558746)"
1781099177.965333,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.002252,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43697038292884827, IDS2=0.24845397472381592)"
1781099178.002252,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.053278,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4368647634983063, IDS2=0.24835741519927979)"
1781099178.053278,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.079579,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4428653120994568, IDS2=0.2483481764793396)"
1781099178.079579,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.098999,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4391578733921051, IDS2=0.24835719168186188)"
1781099178.098999,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.130191,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4349403977394104, IDS2=0.2483651340007782)"
1781099178.130191,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.158257,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4366641044616699, IDS2=0.2483694702386856)"
1781099178.158257,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.173609,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43751391768455505, IDS2=0.24837128818035126)"
1781099178.173609,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.205858,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4326098561286926, IDS2=0.24837182462215424)"
1781099178.205858,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.229251,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43637698888778687, IDS2=0.24837200343608856)"
1781099178.229251,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.248349,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4355173110961914, IDS2=0.24837201833724976)"
1781099178.248349,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.295515,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43156546354293823, IDS2=0.24837200343608856)"
1781099178.295515,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.316123,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4403076171875, IDS2=0.24837198853492737)"
1781099178.316123,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.334182,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43641266226768494, IDS2=0.24837197363376617)"
1781099178.334182,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099178.334182,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099178.334182,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.346886,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4352966248989105, IDS2=0.24837197363376617)"
1781099178.346886,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099178.346886,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099178.346886,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.386074,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4304448068141937, IDS2=0.24837195873260498)"
1781099178.386074,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099178.386074,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099178.386074,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.416597,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4366036057472229, IDS2=0.24837195873260498)"
1781099178.416597,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099178.416597,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099178.416597,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.448977,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4361763894557953, IDS2=0.24837195873260498)"
1781099178.448977,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099178.448977,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099178.448977,FSA,[FSA] Rule violation: Conflict->Conflict
1781099178.470532,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4381088316440582, IDS2=0.24837195873260498)"
1781099178.470532,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781099178.470532,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781099178.470532,FSA,[FSA] Rule violation: Conflict->Conflict
