timestamp,type,detail
1774016631.267491,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016631.274255,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.97 outside 2.76±4σ
1774016631.282809,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.97 outside 2.76±4σ
1774016631.295275,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.300041,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.95 outside 2.76±4σ
1774016631.310551,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.95 outside 2.76±4σ
1774016631.323543,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.342285,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.97 outside 2.76±4σ
1774016631.352506,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.363481,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.373805,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.387478,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.397932,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.409209,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.418189,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.430153,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.89 outside 2.76±4σ
1774016631.442063,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.88 outside 2.76±4σ
1774016631.447465,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016631.455321,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016631.470132,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.485297,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.508494,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.52311,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.535323,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.537614,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016631.549287,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016631.551138,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016631.559917,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016631.565979,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016631.57838,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016631.587997,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016631.599142,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016631.607983,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.619503,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.630931,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.643502,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.654767,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.664471,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.673799,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.68359,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.692258,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016631.703912,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016631.714399,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.726866,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.735964,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016631.738279,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016631.747171,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016631.762161,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016631.773776,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016631.785663,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016631.797198,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016631.815027,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.75 outside 2.76±4σ
1774016631.817912,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.80 outside 2.76±4σ
1774016631.830021,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.80 outside 2.76±4σ
1774016631.832891,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.85 outside 2.76±4σ
1774016631.847123,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.85 outside 2.76±4σ
1774016631.848628,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.860895,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.8756,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.888884,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.904434,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016631.918565,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016631.934393,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016631.945026,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016631.961437,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016631.982331,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016632.007401,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016632.018588,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016632.025572,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016632.050396,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
